"","genes","logFC","logCPM","LR","PValue","FDR"
"12545","ENSG00000169203",-0.222144287098931,2.32552071761192,0.602069540034773,0.437789490486228,0.679001204973339
"12546","ENSG00000160917",-0.138488759890056,4.55780869601106,0.601856347751664,0.437870620598656,0.679022288071616
"12547","ENSG00000141837",-0.213763376313433,2.18528493311687,0.601850408394199,0.43787288114481,0.679022288071616
"12548","ENSG00000080644",-0.511482234932962,-0.757019776402917,0.601603939729785,0.43796670398441,0.679084446712679
"12549","ENSG00000261656",0.323513145145862,-0.100632965130784,0.601480114096571,0.438013852111481,0.679084446712679
"12550","ENSG00000238142",-0.257784715552981,0.485279252504191,0.601470087885907,0.438017670054177,0.679084446712679
"12551","ENSG00000159714",0.166942042083657,5.48807065572145,0.601185088421325,0.438126218078504,0.679198615660382
"12552","ENSG00000170004",-0.139900606102111,8.26614877572413,0.600961154304628,0.438211536990566,0.679200808131674
"12553","ENSG00000116096",-0.203774050656965,4.45920819380974,0.600960372982193,0.438211834719011,0.679200808131674
"12554","ENSG00000159202",0.106707643973593,6.78670518591756,0.600890598165535,0.438238424156354,0.679200808131674
"12555","ENSG00000204860",-0.222245936606168,2.31107944573044,0.600814926552612,0.438267263508926,0.679200808131674
"12556","ENSG00000005187",-0.251499498351533,0.326237375909116,0.600708679904013,0.438307760278604,0.679209468918509
"12557","ENSG00000198889",-0.454503957744692,-0.891359312466952,0.600576098429116,0.438358302821227,0.679233694193885
"12558","ENSG00000178700",-0.188286252189611,2.98290687020171,0.600335428906799,0.43845007337318,0.67932179308982
"12559","ENSG00000237949",0.497312306953064,-1.0538175425511,0.60020057801831,0.438501506714772,0.679347385631763
"12560","ENSG00000198569",0.272591911920219,0.255077896898271,0.59996854912254,0.438590026266754,0.679384202746436
"12561","ENSG00000116183",0.379702351391951,2.04553120933097,0.599955237128661,0.438595105653388,0.679384202746436
"12562","ENSG00000111875",0.144424970295511,3.92305117664719,0.599792219367558,0.438657314785924,0.679417488872158
"12563","ENSG00000143337",0.116450839668295,6.32891585798491,0.599715929766361,0.438686432271209,0.679417488872158
"12564","ENSG00000112379",0.212132220573458,3.13089900040427,0.599554259184647,0.438748146945411,0.679458985603062
"12565","ENSG00000170703",0.318086331252477,-0.508712936066633,0.59920239383327,0.438882510878828,0.679612973670462
"12566","ENSG00000143919",0.17460468320286,2.6012381026154,0.599061985483962,0.43893614507447,0.679618230667959
"12567","ENSG00000253667",-0.251968299610338,0.873929335659852,0.599005452967553,0.438957742611609,0.679618230667959
"12568","ENSG00000145685",-0.137412821717975,4.72658384131367,0.598900021549561,0.438998025713299,0.679618230667959
"12569","ENSG00000260296",-0.222206812777215,2.82224024825354,0.598827801524902,0.439025622720131,0.679618230667959
"12570","ENSG00000168476",-0.135434138907319,4.67172764924988,0.598625250640001,0.43910303647804,0.679680208076717
"12571","ENSG00000161328",-0.174683875067624,2.81067845735321,0.598540263574842,0.439135524270566,0.679680208076717
"12572","ENSG00000115267",-0.151299939495495,4.11716001623467,0.597871207662624,0.439391411429817,0.680022167689305
"12573","ENSG00000103540",0.149962751833122,4.84983965433809,0.597623912607851,0.439486049823773,0.68008277053839
"12574","ENSG00000259520",0.471160362040653,-0.585948207203447,0.597586224078107,0.439500475754213,0.68008277053839
"12575","ENSG00000231130",-0.541736449251555,-0.26507403751742,0.597490482310356,0.439537125824392,0.68008539619604
"12576","ENSG00000127125",0.121060450301719,5.30586040138805,0.597312490519045,0.439605273776187,0.680136753487856
"12577","ENSG00000211455",0.156387310059615,5.26871027250838,0.596803923718127,0.439800078824951,0.680305151764837
"12578","ENSG00000083838",0.12709006687725,3.87353023082842,0.596786145417784,0.439806891149166,0.680305151764837
"12579","ENSG00000229431",0.229495335580533,0.227935374334337,0.596578320048174,0.439886538104053,0.680305151764837
"12580","ENSG00000096384",0.171325085799458,9.82718349321987,0.59651595713467,0.439910442375616,0.680305151764837
"12581","ENSG00000139998",0.194988193007474,4.63497533303596,0.596420784085815,0.439946926915866,0.680305151764837
"12582","ENSG00000182253",0.169928153295546,5.37769712604831,0.596247654485104,0.440013307978298,0.680305151764837
"12583","ENSG00000092199",-0.115115780568097,8.02161163298953,0.596206641219368,0.440029035469987,0.680305151764837
"12584","ENSG00000160808",-0.312850682262111,0.612909040676794,0.59608040690815,0.440077448375165,0.680305151764837
"12585","ENSG00000124783",0.117969310366872,6.67478061822547,0.596059631615397,0.440085416820889,0.680305151764837
"12586","ENSG00000267649",-0.375845408422266,-1.0620717865236,0.595926879472991,0.440136339663853,0.680305151764837
"12587","ENSG00000106034",0.261169989315114,3.9852626303894,0.595910257888832,0.440142716231137,0.680305151764837
"12588","ENSG00000182199",-0.173965350057422,5.38864900574034,0.595845699730496,0.44016748413605,0.680305151764837
"12589","ENSG00000122176",0.189407377823092,7.36621709053739,0.595842643263083,0.44016865681079,0.680305151764837
"12590","ENSG00000173473",0.11725411176391,6.33036039220907,0.595626920926264,0.440251435118156,0.680379044725493
"12591","ENSG00000105290",-0.258886093535668,1.394542669262,0.595480277357517,0.440307719751402,0.680411985005403
"12592","ENSG00000214982",0.210858750540205,0.489186940231299,0.595242258368172,0.440399099578178,0.68049914870494
"12593","ENSG00000163479",-0.118443233391245,6.65836493044846,0.5951491892191,0.440434838446724,0.680500329679815
"12594","ENSG00000269996",-0.163554030772968,3.59446317329691,0.595017645901066,0.440485359129646,0.680524347513541
"12595","ENSG00000138207",0.545129137623257,2.19437056494037,0.594714178807415,0.440601943046818,0.680650417297494
"12596","ENSG00000198034",-0.166203698552833,9.76340233384325,0.594217483743023,0.440792862358922,0.680891292705425
"12597","ENSG00000145979",-0.176045409336193,2.94423750889359,0.593879388400268,0.440922891996951,0.681038081256226
"12598","ENSG00000121848",0.122579360931738,6.04649153697975,0.593373534612276,0.441117550828884,0.681248504419071
"12599","ENSG00000081154",0.124932294489614,6.95117231632709,0.593343398295936,0.441129151831005,0.681248504419071
"12600","ENSG00000119285",0.141797592850402,5.20554300821769,0.592970280837484,0.441272822628346,0.681395375963467
"12601","ENSG00000130158",0.156644806175324,7.31706045933006,0.592914527857939,0.441294296783453,0.681395375963467
"12602","ENSG00000152291",0.119447926827128,8.22054830716475,0.592410155335074,0.441488637071106,0.681590130888043
"12603","ENSG00000174348",0.309396478198807,7.2367181435811,0.592405353975721,0.441490487720718,0.681590130888043
"12604","ENSG00000105514",0.164552409072968,3.32937166069635,0.591933035643855,0.441672597835621,0.681817179949832
"12605","ENSG00000248487",0.199725199969904,4.5969247786473,0.591583735673389,0.441807350608504,0.6819191941412
"12606","ENSG00000272563",-0.347680380819747,-0.684775479108145,0.591580040821793,0.441808776344964,0.6819191941412
"12607","ENSG00000129824",0.84318040081667,6.65736702770565,0.591004698870776,0.442030870680877,0.682113206718489
"12608","ENSG00000205403",-0.168353078417915,4.93914151993564,0.590989670985525,0.442036674071743,0.682113206718489
"12609","ENSG00000075624",0.181884427003875,11.1052426954562,0.590981971128201,0.442039647608235,0.682113206718489
"12610","ENSG00000136826",0.271001903826584,5.7732170729012,0.590863198346241,0.442085519271995,0.68212989282119
"12611","ENSG00000174456",-0.137958766101586,4.20994989874794,0.59060190352211,0.442186460708793,0.682231541195067
"12612","ENSG00000270641",-0.601812365705587,-0.593708245359654,0.590385113231228,0.442270236453436,0.682306691299914
"12613","ENSG00000138398",0.105191312556327,6.44685782093383,0.589199479299394,0.442728842156194,0.682960047715299
"12614","ENSG00000213339",0.158295207054144,6.57335797488082,0.588725624374035,0.442912335385606,0.683188941620243
"12615","ENSG00000130489",-0.21149722775739,3.02531264645179,0.588632899694431,0.442948255355315,0.683190186638792
"12616","ENSG00000271646",-0.199224606583847,2.69129090600562,0.588467903290766,0.443012183282012,0.683234626673914
"12617","ENSG00000177646",0.116788240103462,5.39164761302672,0.588123590302686,0.443145633358059,0.683351781937125
"12618","ENSG00000102796",0.139248169295919,4.59883400253967,0.588090686710622,0.443158389499031,0.683351781937125
"12619","ENSG00000124374",-0.212606947439459,3.56407313113726,0.587825201402854,0.443261334197319,0.683456357831623
"12620","ENSG00000131480",-0.201399921214097,1.19732789862241,0.587589322933942,0.443352829506731,0.683543264953443
"12621","ENSG00000003147",0.140607399504478,4.29905227481885,0.58699019901897,0.443585355857929,0.683846116305556
"12622","ENSG00000153561",-0.116677138991069,5.251153010919,0.586844203451765,0.443642046825182,0.683846116305556
"12623","ENSG00000204186",-0.138458365760824,4.27729431707334,0.586811618080592,0.443654701450636,0.683846116305556
"12624","ENSG00000025770",0.0986495806466876,5.5789753417714,0.586720810392318,0.443689969827426,0.683846304097926
"12625","ENSG00000105556",0.116680819906466,4.757147564179,0.586545884729773,0.443757920601544,0.683889053356105
"12626","ENSG00000253598",0.222171534716064,0.172980845952038,0.586417981353932,0.443807615501594,0.683889053356105
"12627","ENSG00000236439",-0.26807765819284,-0.0591258348075163,0.586377997385821,0.443823152424708,0.683889053356105
"12628","ENSG00000105612",0.148767883801866,5.36585273089421,0.586185833648646,0.443897834908763,0.683909919712976
"12629","ENSG00000070526",-0.326213492122913,0.172797033377208,0.586143734395346,0.443914198948739,0.683909919712976
"12630","ENSG00000104967",-0.176669794630016,4.14196076384583,0.586071847880767,0.443942143494623,0.683909919712976
"12631","ENSG00000133424",-0.133300074801125,4.20243657901309,0.585919540199768,0.444001359255274,0.683946991293632
"12632","ENSG00000106809",0.349870982334507,4.76147675746159,0.585452148944668,0.444183152705549,0.684172862744764
"12633","ENSG00000133030",0.119904293466524,8.55353104798326,0.585166573532838,0.444294284885757,0.684289867887451
"12634","ENSG00000184068",-0.198952125965357,2.19320313901463,0.584700359048142,0.44447580548557,0.684470870531238
"12635","ENSG00000100629",-0.204867174677262,3.0913154169873,0.584599401874176,0.444515128265294,0.684470870531238
"12636","ENSG00000088682",0.112216595413737,5.76586235449573,0.584593719180031,0.444517341832385,0.684470870531238
"12637","ENSG00000140694",0.101479518983389,5.69363126709649,0.584434059907078,0.444579540519599,0.684512472888331
"12638","ENSG00000070756",-0.157963281284176,9.0144470309826,0.584294010698557,0.444634110770188,0.684529709660718
"12639","ENSG00000120688",0.116073233316852,4.36443206837339,0.584224758248068,0.444661098853976,0.684529709660718
"12640","ENSG00000105982",-0.201606287870555,1.13445530765934,0.583683831436426,0.444871988422941,0.684800180280471
"12641","ENSG00000261324",-0.187200930058875,3.96994310690637,0.583054752649705,0.445117440276192,0.685110272398193
"12642","ENSG00000083720",0.150329746806823,5.11585627112818,0.582860134112792,0.445193418344037,0.685110272398193
"12643","ENSG00000051620",-0.110828420703242,5.74857284964892,0.582850101787598,0.445197335455945,0.685110272398193
"12644","ENSG00000243554",-0.195182021299211,1.23867737288245,0.582806700748481,0.445214281965501,0.685110272398193
"12645","ENSG00000088882",0.33378533003849,4.28703179402032,0.58244254319294,0.445356511455466,0.68527494214227
"12646","ENSG00000250686",0.383776901895575,-0.357811443131898,0.582343938693352,0.445395035648593,0.685280025985661
"12647","ENSG00000006062",-0.236799465204251,5.1266259826421,0.582194105031384,0.445453584651968,0.685315916547272
"12648","ENSG00000177614",0.263229397552322,3.29903710046752,0.581386873679691,0.445769223622062,0.685747294751302
"12649","ENSG00000258559",-0.21062220324262,3.58382626326426,0.581174799547732,0.445852205113064,0.685820725344683
"12650","ENSG00000249740",0.29728450133136,-0.740476252135527,0.581065228562409,0.445895088009324,0.685832468568966
"12651","ENSG00000104812",-0.123358244092363,5.69287962474948,0.580888448436038,0.445964288086804,0.685884685266378
"12652","ENSG00000104941",0.265495173705841,2.12088529257498,0.580631776872636,0.446064791076071,0.685985033193733
"12653","ENSG00000101230",0.3061678596136,6.57256627643126,0.580504120554906,0.446114789593126,0.686001025083142
"12654","ENSG00000170275",-0.127818288632421,7.63060030511921,0.58042519978622,0.446145704445808,0.686001025083142
"12655","ENSG00000188215",0.132588144538326,4.38614469922859,0.58027306869889,0.446205306626917,0.686030906366628
"12656","ENSG00000115738",0.170118137427591,6.69532717284101,0.58019561682822,0.446235655598296,0.686030906366628
"12657","ENSG00000183696",0.182433044978098,4.7356612483074,0.579987682573396,0.446317149010141,0.686101980587052
"12658","ENSG00000145908",0.169540936226226,4.4739528957392,0.579758017711242,0.446407185892104,0.686137678029975
"12659","ENSG00000175354",-0.112561267079867,4.99822804491575,0.579745619481422,0.446412047245358,0.686137678029975
"12660","ENSG00000112996",0.111142735004032,4.60657405684833,0.579596583046445,0.446470490947065,0.686137678029975
"12661","ENSG00000237094",-0.271009246974489,-0.327199570612641,0.579568696389014,0.446481427842808,0.686137678029975
"12662","ENSG00000225434",0.454266729545592,0.501494896642838,0.579268559292856,0.446599165222094,0.686232244993332
"12663","ENSG00000140470",-0.217314262168069,1.99826261387,0.579232018943674,0.446613502510694,0.686232244993332
"12664","ENSG00000184281",0.127165645056673,5.02065855042645,0.578681579799493,0.446829564039209,0.686510014806609
"12665","ENSG00000198466",-0.11766061018939,5.46369032800416,0.578347982904454,0.446960588371081,0.686588197649078
"12666","ENSG00000082212",-0.131697454169931,4.51178079463816,0.578335762262434,0.446965389312734,0.686588197649078
"12667","ENSG00000228265",0.193227989101707,0.510042722411012,0.578282503079672,0.44698631338957,0.686588197649078
"12668","ENSG00000189120",0.320294766337075,2.06804074166748,0.578154379519951,0.447036655863598,0.686611320898171
"12669","ENSG00000232177",0.458509582957326,-1.32288490792564,0.577521033676373,0.447285640306467,0.686939514045538
"12670","ENSG00000100346",0.310040735123951,5.51899140941202,0.577335164864451,0.447358750968276,0.686963661085171
"12671","ENSG00000070404",0.21916142158665,6.02718248257659,0.577225133335475,0.447402040123519,0.686963661085171
"12672","ENSG00000213222",0.265383522341162,-0.427362798269204,0.577211807180131,0.447407283408094,0.686963661085171
"12673","ENSG00000205531",-0.102309596785253,6.78355881190419,0.577013281697294,0.447485406185563,0.686997870741663
"12674","ENSG00000160703",0.130907578648271,4.72765446120659,0.576975743052838,0.447500180592067,0.686997870741663
"12675","ENSG00000079435",-0.250462386711908,3.66782561272004,0.576585790268624,0.447653702501566,0.687179336455461
