"","C.NO.1","N.IM.1","N.MSC.1","N.MSCplusIM.1","C.NO.2","N.IM.2","N.MSC.2","N.MSCplusIM.2","C.NO.3","N.IM.3","N.MSC.3","N.MSCplusIM.3"
"7902189",2.63165360185937,2.82707731845044,2.63007043219037,2.73195445609872,2.80605086891136,2.71563596227959,2.84784654839135,2.40493697727104,2.34387223813271,2.72172152423158,2.42583440779699,2.53508057911741
"8108378",8.57569018650097,8.38549384092656,8.86106967625182,8.78523625490929,8.85254853583474,8.66025606915334,8.99446127517562,8.88366544770392,8.45755746000895,8.62546767833739,8.91231645627153,9.05332687687165
"7903935",2.9909964409327,3.1628705329977,2.73858302899653,3.01523853305973,3.02152183805694,3.16736011014423,2.79189540742663,3.22985222251127,3.37303667196402,3.05048629482291,2.85478298406997,3.05853377664455
"7924163",4.65319292722248,4.03403114298903,4.47757046389034,4.66836011200138,5.1196341210382,4.23600188106524,4.48939573677105,4.5562424304944,4.25423470089107,4.62441196243422,4.52983975695268,4.14077163244757
"8067380",3.43053673878451,3.4589190486781,3.02228931235337,3.22773418629402,2.87980445114667,2.97742895786336,3.68354287220077,3.34589559406004,3.37029186352721,3.41401609490787,3.23235609414737,3.55228279443746
"8068644",3.57434984663852,3.86712038065611,3.62533773093277,3.82183186254259,3.9659516699602,3.813614431497,3.96659609357961,3.5090584940753,4.14686827639242,3.74156112105309,3.86033847482193,3.95892099236548
"8070482",4.73192003103317,4.28569470877926,4.64267573919153,4.94521672077886,4.74800003865307,4.47037502267207,4.76027102724618,4.63958157668671,4.16124367291365,4.38804114700971,4.76519122453783,4.64150697343881
"8068735",3.57651520151832,3.42176363223895,3.94563011877367,3.84471569270591,3.44549010963065,3.87182051602657,3.58327663151768,3.82955996535692,3.60030749433102,3.51363917523953,3.27680184015632,3.47429214409435
"8177130",3.1252786704903,3.91317415113,2.915111328648,3.5980300779955,3.56998640669602,3.66110749929739,3.6477926607323,4.24423326980338,3.09188969818839,3.54873580671077,3.64642984799516,3.30441360015053
"8074204",3.08810086523971,2.7052615455949,2.28069533007831,2.58943140590572,2.91106010285221,2.50109619031963,2.5380905058928,2.70541563276159,2.85497862650567,2.71832400181329,2.40955140323104,2.34458713908106
"8074773",8.37393301334363,8.29257017407696,8.00412528477304,8.15131549080639,7.98916846499718,8.09304493822011,7.78602026354628,8.06187923726534,8.3179825726668,8.04686112931573,7.78018158342874,7.54100040186242
"8075423",4.72486464078533,4.7344133851037,4.44176266026483,4.96231223731441,5.05128211673226,5.69666481231963,5.04165422686435,5.13331417845598,5.43092704387101,5.01476784646258,4.83080581775562,5.09425084995197
"8044462",8.05577519588942,8.41392812692014,8.19288595979533,8.18780907387999,7.73716421956339,8.02809485229152,7.70180435398828,8.21745967664021,7.79680383981779,8.01915312116756,8.06931320254682,8.06416599709515
"8053842",6.16718580212559,6.07102391395331,6.05290298390632,6.02446998906893,6.29053883531301,6.22463550552203,6.09393496679664,6.21193658206949,7.22732051078937,7.20278899573123,6.995373129204,7.23709907880725
"8043597",5.01891092041054,5.35874952360921,5.42840714951589,5.33171310068487,5.39301930086169,4.90773275301578,5.50668728746544,5.48834058972726,5.10487073919026,5.2233356475795,5.31889421503877,5.43015149264518
"8149330",9.46268758769768,9.12399568708003,10.3865871901519,9.70140438832209,8.75667201826286,8.60168033556094,8.97269060215713,9.0026937793287,8.93017649958947,8.86653622679178,9.22194809877024,9.122461354727
"7945666",10.7507221212601,11.0694946403286,10.3010628397162,10.4162426870996,10.7079761384861,11.1110702210545,10.5381292293375,10.4642173374682,10.753913746576,10.8320982707551,10.0474609233016,10.0675030363938
"7909164",6.09856083348128,5.45710276762831,9.03743472745645,8.42761220262336,6.36630593697424,5.4366516669391,7.93410622147155,8.41260485050418,5.98527289295118,6.02341827444115,9.22823797860485,8.91109790358556
"8041061",5.08118251033175,4.82744052592011,4.83374990866732,4.79765001986198,4.98411015709592,5.05472960450485,5.12772889214326,4.81181878181195,5.52262916305496,5.15967644981063,5.12924618736316,5.40918023515404
"7978351",11.0785368269119,11.6321513841493,8.64629445735185,9.84433995270815,10.4871806379573,11.1384804160581,10.0387176979813,8.51706862630391,10.9282531438757,11.0590383334699,8.90980100824823,9.54828189923388
"8055139",4.58182554058123,5.00769683374337,4.98349205875807,4.64971632298954,5.39655131449883,4.94467108321661,5.17688657293603,4.86104105621401,4.86181253735668,4.48423990638294,4.46261521235764,4.83500721782183
"7990757",6.85137527340033,7.39445770703321,9.02303505731747,8.84571458213892,5.6563380097602,5.4281622675795,5.24434969429688,6.36353868736805,6.08473157307132,6.4582818164069,7.10296230350819,6.74962447651612
"8156228",5.7227749888658,5.06821623204957,7.88216347716858,5.93476737194581,6.04483877020903,5.47035100134516,6.66072389978921,7.22156335637359,5.57547048049361,5.41528484028381,7.26182687603022,6.81517833626043
"8059852",5.98892373520319,4.97073493573934,5.54933791009514,5.45024519842176,5.66987772439283,6.09948043992584,6.29809228876272,6.40322525668148,6.45960406717941,6.52386759656116,6.48112602431286,5.64099989234174
"8056837",5.19310822019733,5.27016445729092,5.9540532183059,5.59171852575954,4.76405667045574,4.79098732184668,5.08612675693842,5.34661051067908,4.73891529536812,5.04698551719395,5.63360836065222,5.35507465188351
"8084128",6.78763813181222,6.89844028765456,6.75893495832955,6.51120401204537,7.08359495753556,7.23131437547916,7.09348860079821,7.07770173857846,7.21611538119858,7.35766575420778,7.16627308374135,7.29754525494652
"8089464",4.53769310955374,4.41443720716121,4.48118859721002,4.00839082089256,4.80952523468318,4.00896434877546,3.63780117905438,4.72519643800797,4.13289289103327,4.53304268488311,4.24021456886216,4.39931282037705
"8092009",4.81940544813529,4.43103471592148,4.53408401403567,4.34038614369213,4.13154317578721,4.29827638849444,4.04392465974294,4.17226656550902,5.08703908937053,4.43596742516881,4.55583153503879,4.42259589155882
"8103389",4.01700757799651,4.46887836056532,3.99675660649247,4.47457370310133,4.35444191217104,4.5085766680962,4.41954664300694,4.76319923188186,3.96426089489129,4.36177234803738,4.05138223892887,4.37025981389926
"8092765",5.36011820550712,5.66083410768702,6.05311326568139,6.44180856737137,5.60714441387097,5.70457139521715,5.68921746251179,5.68020693099755,5.29637458017311,5.66280136975579,6.24332879049896,6.39740647729531
"8086183",6.22139936455615,5.88504289848341,6.09417463140112,6.1486309625245,5.83133257069425,6.03450509704226,6.3199398382699,5.91559289984014,6.17974385718625,6.21669490204457,5.91794171173486,6.54491771310231
"7941444",6.33320873998395,6.36354552890573,6.4814712113292,6.52089602252085,8.87665330417592,8.44615985845081,9.20304719244255,8.53709396872,8.90283422991163,8.84955017479128,8.98178091349706,8.62013721777164
"8083463",3.37434484249721,2.68478253230058,3.40731103364381,3.34628223891783,3.36792193380258,2.5606131454123,3.13482610259936,2.67332908668928,2.49381654531194,3.96127737997344,3.0822222896098,2.98803593650553
"8084818",6.86240372910517,6.58308388842683,7.38046080849701,6.9527513305998,5.40106389055224,5.51425597356246,5.52230796999594,5.38375829084227,6.5658536256741,6.34202160959199,6.871356862158,6.33563382632079
"8067279",9.13226596094101,8.83662453173658,9.10622541120667,8.99347887800751,8.77737886377784,8.53942142452125,8.77697845062423,8.38284568175136,9.03337835361649,8.62903853379454,8.73655275144518,8.66358932595038
"8078066",3.82143185976801,3.83148993214017,4.30729340213979,4.07909035346438,4.39753090504908,4.63213441659871,4.70636276727131,4.74268480119537,4.22164434767421,4.569992772048,4.15707494060501,4.07665823640205
"8086344",4.60786307228821,5.04426346174743,5.08862741794205,4.68014777564803,4.75724478596444,4.98255872705081,5.38664620147274,5.51636512448476,4.76281192138943,4.29177366612592,4.5994539441781,4.71143689090421
"8103025",5.96677093247112,6.0561028160049,6.10425414125581,6.0637640048907,6.30339599988515,6.31710987691462,6.39340379715566,6.29084080345524,6.20217990417231,6.45568749451671,6.47499083276654,6.4489219580013
"8067955",5.66768827893889,5.61802672772302,5.98719016223022,5.93165278212261,5.77862532169196,5.18552873965843,5.44688862754038,5.71870563398878,5.30047878778576,5.64267200208604,5.70316850917546,5.28307855023887
"8094938",4.57072260083625,4.47846811590641,4.45963848689035,4.76423180036551,4.42445496612743,4.54595699416805,4.80295977832829,4.56805663617626,4.97545494273292,4.92344415468864,4.80531896153731,4.79601096515451
"8094870",4.56733312382497,4.26164942290485,4.64161095697729,4.03687184507963,4.46309082990086,4.02550588481812,4.5963735553721,4.63605540159156,4.55333835238905,4.30452289139321,4.4643142557313,4.34046296921142
"8023855",7.88923274400794,7.56802043916896,8.10616245497111,7.8831388760767,7.76890175820088,7.94795554337502,7.74892312385931,8.16191669964441,7.90241462794404,7.95374542236097,8.35766627782661,8.34316843138858
"8098902",3.0343047523507,4.0243430205266,3.23951751399324,3.46852172556942,3.573018436879,3.42198705021124,3.20364669215719,3.03602118491412,3.82128572902335,3.53964104459308,3.35076158381807,3.21914184147639
"8101699",3.26292105909146,2.63345564114884,3.05538063660201,2.71360092900654,3.0879948527182,3.07038651581829,2.81175430376522,3.92205215321842,3.02726509140592,2.76207798104712,3.42035397003987,2.8655775464144
"8094086",4.07760053950672,4.23233426911351,4.43642383047665,4.06157644170917,4.74021556783092,4.76310161663717,4.42149923843462,4.7832618087128,4.05630043262314,4.40558048602228,4.26298991418928,4.46917527755584
"8101304",4.42610647240903,4.40006573943671,5.00891107128159,4.26702535833432,3.88799190269438,4.08412841792736,4.24589147117565,4.31376236279598,3.97081830295008,4.15606995919531,4.13847621420342,3.85354133339461
"8113717",3.07016425745873,2.50431975335263,3.11039832890425,2.64902145240913,2.73458212735603,2.57052260178261,2.96344704497032,2.81016659471641,3.04103092736134,2.89664428903233,2.65244882855257,2.66805291184274
"8110032",5.76034325091054,5.96615527270165,5.7991498610348,6.20351710989518,6.72878968302157,6.50922349390208,6.54801793596237,6.60777150214401,6.0043219528374,6.26747327639391,6.0875546966834,6.13808890632096
"8112967",8.2326839034517,7.95532446792977,8.0910875252513,7.78793551388834,7.97624996396841,8.28152753252736,7.98148840879119,8.17736287438721,8.36883051285646,8.13429839876055,8.27638555699677,8.41659857328968
"8003322",9.27871757678204,9.06716339166875,8.65568341731827,8.79073544511889,9.10067475430473,9.23294363860227,8.74779290600366,8.74249891011969,9.25560977177071,9.08215342142942,8.38970891169168,8.29017486219657
"8105899",4.60689758594443,3.9709733419769,5.06502274885749,4.36467908367324,4.12735653758625,4.51814858153245,4.05417820520562,4.18364678874067,4.47276066127769,4.20381906564407,4.88178714050143,4.61423511888906
"8166730",8.13403997740113,7.94211680342849,9.28318844674684,8.54048685429437,5.29846965486488,5.02928986853359,5.35927980059312,5.40375229347642,6.4564484782332,6.289626497659,7.21381673419735,6.48078044929747
"8113602",5.58113374968385,5.21450066251341,5.47254010458312,5.22169399945806,5.24270912218464,5.70335423549126,5.0702161840482,5.88815558283447,5.21590512902695,4.9139132484619,5.63565682511261,5.10296608475707
"8168569",2.80897285502549,2.67154341624418,2.94975942055369,2.91189976504277,3.06590991411697,2.68911392042203,2.96554736382511,3.05335163655528,3.28411172015293,2.78175940786226,2.66919275971141,3.01301910957996
"8109086",6.31347156795706,6.36714544112135,5.85199161429484,5.7133858981059,6.29960927278482,6.48410215857667,6.2916196033615,6.26271988596772,6.3170195722652,6.42752511910521,5.68595913134086,6.31101211832653
"7995552",6.73754538968637,6.74317982496908,6.7922004073441,6.76572159428143,7.20595912059646,6.71877345206662,6.99465005431315,7.10104917146679,6.95436874837397,7.06420094998049,7.14270587415649,6.97288729834562
"8130422",6.367138028445,6.73205191349567,6.97637413424507,7.09119023576032,6.04362867541483,6.60905082659734,6.28889057917994,6.89358993595043,6.30586368730409,6.7604129558325,7.7006086347498,6.98774863411632
"8124166",8.19988696845695,8.11077746041239,8.43749358986137,8.09189315857052,8.5711981942597,8.08704170115067,8.62693459428836,8.3231075766993,8.18723979324578,8.04088384373815,8.42318668011047,8.10693234905281
"8121825",5.7518923226952,6.30139980468129,5.81085562093389,5.84490316674534,6.24892679928649,6.19597469959053,6.02187454443014,6.09695809556186,5.80238672020025,6.30087132229409,5.8365213512709,5.9513744207484
"8121814",4.56866937046232,4.60152724549086,4.33403826766387,4.69768198050467,5.04826117077535,5.96744141909225,5.22787483228112,5.92836374631028,5.21328093763984,5.08554795823508,5.47187864101241,5.33283924363131
"8051583",7.03314213572612,8.69245476297617,4.03252865748176,4.17585128729348,6.18438673863666,7.38137089381551,3.76319686258074,5.63052028888939,6.01625506430499,7.0855491480634,4.35449560843673,4.24899490230276
"8132743",5.94159845622965,6.55072680425282,4.88427277442867,5.48408845338,6.8921565980257,6.85429761854338,5.96526323382525,5.4057505525381,5.28035131032635,5.26249003168747,4.8750786478461,4.69568967103375
"8142415",7.28332564515382,7.44143926253841,7.44726730386164,7.41975213861603,8.12154990956873,7.80400984929863,8.32273790780834,7.76967460804975,7.80329374425901,7.71611923538463,7.91324033268633,7.75977223230178
"8133167",5.37941569373158,5.14433873056247,5.35380684590496,5.42608631365151,5.41019791821329,5.05763452942708,5.65861409515177,5.04513263723498,5.35422747669364,5.0553405857523,5.20947416436301,5.25823836831552
"8142329",2.66408401403932,3.07000816621178,2.8434758058348,2.76685965818416,3.15276098375814,3.02196681349826,2.55072604365029,2.59345104989353,3.38546556305953,2.40125487116241,2.37208372966678,3.06969476871637
"8150249",4.35064093721462,4.44082594675977,4.67001962059083,4.39248620555219,4.64057062191629,4.32071887693926,4.5104864865567,4.17826946801901,4.15571299000213,4.15758880689685,4.70746062812683,4.90236393212188
"8028955",2.9733546100824,2.61899171998519,2.82074648709632,2.43842784638769,3.36343247092805,2.69004489685311,3.30496457821397,2.79315511134225,2.97230855264178,2.94498885360847,3.10448147922402,3.02209330081916
"8028984",4.46498785972565,4.51184468766088,4.78056581530531,4.69678585122167,4.01360089768002,3.88592072545059,4.69799319539097,4.37981162285705,4.4137933608231,3.94493543572985,3.9404165920089,4.66968694729653
"8145418",7.97522092569539,7.62278715604759,8.19844682993414,7.60502734388122,7.6581647559226,7.43303154485241,7.46907021613975,7.35019112651346,7.95980491083543,7.43366020985365,8.10748513379049,7.72358595608708
"8152742",3.36471588404366,3.35492801314183,3.2686496310611,3.72416413665675,3.46042257866233,3.19382904871487,3.46738318092932,3.29570671231462,3.50176246286253,3.61450632371424,3.65118160076126,3.6946515362031
"8146921",7.32455041561617,7.4891345619884,7.17406072773488,7.6448984911582,6.29890708563942,7.51353264899317,6.86697357553263,7.2226361938422,7.35253247702076,7.9778267368074,7.43962799761973,7.68598905200095
"8152053",5.53468986852085,5.91447528762169,5.4565205850099,5.62028530446937,6.24210637517382,6.17285100631156,5.76496214332504,6.14139723110901,6.12218428259742,6.36376907808943,6.10356558850417,6.04749419568407
"8141317",2.56593658784809,2.66190305130894,2.46493252262853,2.19451583672026,2.24173000102821,2.17814785421112,2.5870346123808,2.37715479321027,2.55995559646888,2.5791241912215,2.5728488289241,2.79090750894433
"8151898",4.74787328698483,5.03091727716759,5.2002549369414,4.96880983869319,4.86952062884467,5.11899737642338,4.63762172118052,4.68227186056529,4.8954533087917,5.24066776592632,4.65090479982892,5.00871220214946
"8148978",3.76476872514866,3.70004987408582,3.47511395848593,3.27848117114704,3.94483261205095,3.60236177205913,3.62451718986374,3.32424474694155,3.35318610083707,3.6759540173104,3.74744459246084,3.87727464568955
